sourceLanguage 	 targetLanguage 	 sourceText 	 targetText 	 conversationId 	 direction 	 tone 	 customerId
en 	 nl 	 Regarding when this will be resolved. 	 Met betrekking tot wanneer dit wordt opgelost. 	 634eccf69b6a84d3deac5b5d 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 You will be notified first on our social media channels on PRS-ORG. 	 Je wordt eerst op de hoogte gesteld op onze sociale media kanalen op PRS-ORG. 	 634eccf69b6a84d3deac5b5d 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Feel free to follow @PRS-ORG on PRS-ORG for further updates. 	 Neem gerust contact op met @ PRS-ORG op PRS-ORG voor verdere updates. 	 634eccf69b6a84d3deac5b5d 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Is there anything else, I can help you with? 	 Is er nog iets waarmee ik je kan helpen? 	 634eccf69b6a84d3deac5b5d 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heb geen twitter, worden we hier ook van op de hoogte gesteld via andere sociale media of alleen twitter? 	 I don't have Twitter, will we also be notified of this through other social media or just Twitter? 	 634eccf69b6a84d3deac5b5d 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 It would be officially posted at PRS-ORG only. 	 Het zou alleen officieel op PRS-ORG worden gepost. 	 634eccf69b6a84d3deac5b5d 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Or alternatively you can reach out to us to know about the issue. 	 Of als alternatief kun je contact met ons opnemen om te weten over het probleem. 	 634eccf69b6a84d3deac5b5d 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 okee, super bedankt! 	 okay, super thanks! 	 634eccf69b6a84d3deac5b5d 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Dan heb ik verder geen vragen voor nu! 	 Then I have no further questions for now! 	 634eccf69b6a84d3deac5b5d 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 You are welcome NAME-F. 	 Graag gedaan NAME-F. 	 634eccf69b6a84d3deac5b5d 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Thanks for contacting PRS-ORG Help. 	 Bedankt dat je contact hebt opgenomen met PRS-ORG Help. 	 634eccf69b6a84d3deac5b5d 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Have a great day/night ahead and stay safe. 	 Een fijne dag/avond toegewenst en blijf veilig. 	 634eccf69b6a84d3deac5b5d 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Should you have any further questions regarding this or any other issues, please do not hesitate to contact us back. 	 Mocht je hier nog vragen over hebben of andere problemen hebben, aarzel dan niet om contact met ons op te nemen. 	 634eccf69b6a84d3deac5b5d 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Bedankt dat je contact hebt opgenomen met PRS-ORG Help! 	 Thank you for contacting PRS-ORG Help! 	 61af274d27ba33349713bd8c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heet NAME-M. 	 My name is NAME-M. 	 61af274d27ba33349713bd8c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Wat is jouw voornaam, als ik het vragen mag? 	 What is your first name, if I may ask? 	 61af274d27ba33349713bd8c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heb NAME-F 	 I am NAME-F 	 61af274d27ba33349713bd8c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heet NAME-F** 	 My name is NAME-F** 	 61af274d27ba33349713bd8c 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Nice to meet you, NAME-F. 	 Leuk je te ontmoeten NAME-F. 	 61af274d27ba33349713bd8c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I hope you are doing good. 	 Ik hoop dat het goed met je gaat. 	 61af274d27ba33349713bd8c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Thanks for confirming the issue. 	 Bedankt voor het beschrijven van het probleem. 	 61af274d27ba33349713bd8c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Please be assured, I will be glad to offer my assistance in issue with finding out email address on the account. 	 Wees gerust, ik zal mijn hulp graag aanbieden bij het vinden van een e-mailadres op het account. 	 61af274d27ba33349713bd8c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 May I know all the possible email addresses you would ever have? 	 Mag ik alle mogelijke e-mailadressen weten die je ooit zou hebben? 	 61af274d27ba33349713bd8c 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 EMAIL 	 EMAIL 	 61af274d27ba33349713bd8c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 EMAIL 	 EMAIL 	 61af274d27ba33349713bd8c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 EMAIL 	 EMAIL 	 61af274d27ba33349713bd8c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 EMAIL 	 EMAIL 	 61af274d27ba33349713bd8c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 dit zijn alle account die ik ooit heb gehad 	 these are all the accounts i ever had 	 61af274d27ba33349713bd8c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 maar ik geraak niet op alle account 	 but i can't get to all accounts 	 61af274d27ba33349713bd8c 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 May I know if you could remember the PRS-ORG ID on the account? 	 Mag ik weten of je de PRS-ORG ID op het account kunt onthouden? 	 61af274d27ba33349713bd8c 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 ik herinner mijn id ook niet 	 i don't remember my id either 	 61af274d27ba33349713bd8c 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 May I know the games you have on the account? 	 Mag ik de games weten die je op het account hebt? 	 61af274d27ba33349713bd8c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Are we connected to this chat? 	 Zijn we verbonden met deze chat? 	 61af274d27ba33349713bd8c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Let me know about it so that I can assist you figure out the details about account. 	 Laat het me weten, zodat ik je kan helpen de details van het account te achterhalen. 	 61af274d27ba33349713bd8c 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik had alleen aa de PRS-ORG op mijn accout 	 I only had aa the PRS-ORG on my account 	 61af274d27ba33349713bd8c 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 May I know how did you purchased the game? 	 Mag ik weten hoe je de game hebt gekocht? 	 61af274d27ba33349713bd8c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 May I know about it please? 	 Mag ik het alsjeblieft weten? 	 61af274d27ba33349713bd8c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Since I didn’t get a response from you, I had to end our chat today. 	 Omdat ik geen reactie van je heb ontvangen, moest ik vandaag onze chat beëindigen. 	 61af274d27ba33349713bd8c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 If you still need help, reach back out to us on URL. 	 Als je nog steeds hulp nodig hebt, neem dan alstublieft weer contact met ons op via URL. 	 61af274d27ba33349713bd8c 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Bedankt dat je contact hebt opgenomen met PRS-ORG Help! 	 Thank you for contacting PRS-ORG Help! 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heet NAME-M. 	 My name is NAME-M. 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Wat is jouw voornaam, als ik het vragen mag? 	 What is your first name, if I may ask? 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Hey hoi, ik ben NAME-F 	 hey hi, i'm NAME-F 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik dacht dat ik nu weer dezelfde persoon zou krijgen als net doordat ik geprobeerd heb om het gesprek te hervatten... 	 I thought I was going to get the same person again as I just tried to resume the conversation... 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Hello NAME-F 	 Hello NAME-F, 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 ! Nice to meet you. 	 ! Aangenaam kennis te maken. 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Hope you doing fine. 	 Ik hoop dat het goed met je gaat. 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 How may I help you today? 	 Hoe kan ik je helpen? 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Oh seems like he is unavailable though. 	 Oh, het lijkt erop dat hij echter niet beschikbaar is. 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik sprak net een collega van u. 	 I just spoke to a colleague of yours. 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Mijn spel van de PRS-ORG wil namelijk na het opnieuw downloaden op een nieuwe pc niet meer opstarten. 	 My PRS-ORG game won't start after downloading again on a new PC. 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heb de spellen ooit gekocht als discs, maar ik heb nu geen discport meer waardoor ik ze alleen heb gedownload. 	 I once bought the games as discs, but now I no longer have a discport so I just downloaded them. 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Van uw collega moest ik even de cache wissen. 	 Your colleague asked me to clear the cache. 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Dat heb ik net gedaan maar helaas nog steeds niks. 	 I just did that, but unfortunately still nothing. 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Mijn emailadres is EMAIL en mijn spelnaam is NAME-N 	 My email address is EMAIL and my game name is NAME-N 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Oh ok! 	 Oh, ok! 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Not to worry, I get your concern here is regarding not able to install games on a new PC. 	 Geen zorgen, ik begrijp je bezorgdheid hier over het niet kunnen installeren van games op een nieuwe pc. 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Lets quickly work on that for you. 	 Laten we dit snel regelen. 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 May I know if you trying to access PRS-ORG or 4? 	 Mag ik weten of je toegang probeert te krijgen tot PRS-ORG of 4? 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 And any error message that pops up/ 	 En elke foutmelding die verschijnt / 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Het gaat over de PRS-ORG 	 It's about the PRS-ORG 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 En ik krijg geen foutmeldingen. 	 And I don't get any error messages. 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Het enige wat er gebeurd is dat PRS-ORG wordt afgesloten als ik op 'spelen' heb gedrukt en daarna weer wordt opgestart. 	 All that happens is that PRS-ORG shuts down when I hit 'play' and then restarts. 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Het spel start zelf niet op 	 The game doesn't start by itself 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 No problem, seems like some files conflicting with the game. 	 Geen probleem, het lijkt erop dat sommige bestanden in strijd zijn met het spel. 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Please try this           URL 	 Probeer deze URL 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik ga het even proberen 	 I'm going to try it 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Will appreciate that. 	 Dat waardeer ik. 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Hij vraagt of ik verschillende applicaties wil uitschakelen. 	 It asks if I want to disable various applications. 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Kan ik die nog wel gebruiken als ik niet aan het gamen ben? 	 Can I still use it when I'm not gaming? 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik moet nu ook weer mijn pc opnieuw opstarten 	 Now I have to restart my PC 	 629e2294861cabc89925690c 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Yup. 	 Jep! 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 And its just temporary that those applications are not impacted in the process you can enable the later. 	 En het is gewoon tijdelijk dat die applicaties niet worden beïnvloed in het proces, je kunt het later inschakelen. 	 629e2294861cabc89925690c 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Bedankt dat je contact hebt opgenomen met PRS-ORG Help! 	 Thank you for contacting PRS-ORG Help! 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heet NAME-M. 	 My name is NAME-M. 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Wat is jouw voornaam, als ik het vragen mag? 	 What is your first name, if I may ask? 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Hallo! 	 Hello, 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Mijn naam is NAME-F 	 My name is NAME-F 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Hi NAME-F, hope you're doing good. 	 Beste NAME-F, ik hoop dat het goed met je gaat. 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 How can I help you today? 	 Hoe kan ik je helpen? 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heb sinds kort een nieuwe laptop en ik wilde hierop PRS-ORG downloaden om mijn PRS-ORG spel hier op door te spelen. 	 I recently got a new laptop and I wanted to download PRS-ORG on this to continue my PRS-ORG game on this. 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Dit gaat alleen niet en dus wordt er vertelt dat ik PRS-ORG moet downloaden. 	 This just doesn't work and so it tells me to download PRS-ORG. 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Nu heb ik dit gedaan, maar ik weet niet hoe ik mijn PRS-ORG account kan koppelen aan PRS-ORG. 	 Now I did this, but I don't know how to link my PRS-ORG account to PRS-ORG. 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Op mijn oude laptop start PRS-ORG ook niet meer goed op, dus daarop kan ik het ook niet zien... 	 On my old laptop, PRS-ORG no longer starts up properly either, so I can't see it on that either.... 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Thank you for the information. 	 Bedankt voor de informatie. 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 As I understand, you are unable to login to your PRS-ORG account. 	 Zoals ik begrijp, kun je niet inloggen op je PRS-ORG-account. 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Is that right? 	 Klopt dat? 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik kan PRS-ORG niet hier op dowloaden (mijn nieuwe laptop). 	 I can't download PRS-ORG on here (my new laptop). 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Op mijn oude laptop start PRS-ORG wel op, maar krijg ik een wit scherm en kan ik nergens op klikken 	 On my old laptop, PRS-ORG does start up, but I get a white screen and can't click on anything 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Thank you for confirmation. 	 Bedankt voor de bevestiging. 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I will definitely try to help you with this. 	 Ik zal zeker proberen je hierbij te helpen. 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I would like to inform you that PRS-ORG and PRS-ORG app are same software just some features and name of it is updated. 	 Ik zou je willen meedelen dat PRS-ORG en PRS-ORG App dezelfde software zijn, slechts enkele functies en de naam ervan is bijgewerkt. 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 You can login the same PRS-ORG account on the PRS-ORG app to play your games. 	 Je kunt hetzelfde PRS-ORG-account inloggen op de PRS-ORG-app om je games te spelen. 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Dus met dezelfde inloggevens van PRS-ORG kom ik ook in PRS-ORG? 	 So with the same login credentials from PRS-ORG, I will also get into PRS-ORG? 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Yes, that is right. 	 Ja, dat klopt. 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 There is nothing like PRS-ORG account or PRS-ORG app account. 	 Er is niets zoals PRS-ORG-account of PRS-ORG-app-account. 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 These are just applications. 	 Dit zijn alleen applicaties. 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 You use your PRS-ORG account to login to them. 	 Je gebruikt je PRS-ORG-Account om op hen in te loggen. 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Your PRS-ORG account is one only, whether you login to website, forum or any of these applications. 	 Je PRS-ORG-Account is slechts één, of je nu inlogt op website, forum of een van deze applicaties. 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heb het net geprobeerd. 	 I just tried. 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Het lukt! 	 It works! 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Wat fijn, bedankt voor je hulp! 	 How nice, thank you for your help! 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 You're welcome. 	 Graag gedaan! 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 May I know your PRS-ORG account email address? 	 Mag ik het e-mailadres van je PRS-ORG-Account weten? 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 If there is anything else other than this, I can help you with, please let me know? 	 Als er nog iets anders is dan dit, kan ik je helpen, laat het me dan weten? 	 6400a8b284acbca4ac6a6bac 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heb dus geen emailadres eraan gekoppeld, alleen een gebruikersnaam 	 So I don't have an email address associated with it, only a username 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Tenminste mijn emailadres werkt niet met inloggen, alleen mijn gebruikersnaam 	 At least my email address does not work with login, only my username 	 6400a8b284acbca4ac6a6bac 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Bedankt dat je contact hebt opgenomen met PRS-ORG Help! 	 Thank you for contacting PRS-ORG Help! 	 62178f6e78c52348c106978c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heet NAME-M. 	 My name is NAME-M. 	 62178f6e78c52348c106978c 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Wat is jouw voornaam, als ik het vragen mag? 	 What is your first name, if I may ask? 	 62178f6e78c52348c106978c 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Hello there. 	 Goedendag, 	 62178f6e78c52348c106978c 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 It's a pleasure, to meet you through chat. 	 Het is een genoegen je te ontmoeten via chat. 	 62178f6e78c52348c106978c 	 agent 	 informal 	 0015800001EMz0vAAD
